990	-21900.240209089014	636.6777032278774	1373.9393923964515	503.37785202596103	1482.7511727508165	-5362.289069136656	-2444.405985533747	-19771.41438919503	-1453.4360358407125	0.3864738912908761	2883.3498816675797	801.0605219328312	323.2324094697296	145.21483175075832	-1018.6849684961682	0.0 	0.0
1000	-21886.24168163405	620.0617122718554	1384.8343980252832	515.4454619461062	1484.3453093808005	-5356.844925779646	-2450.9165128553345	-19763.132376787573	-1451.3522223384498	0.2997654836283095	2880.301113583553	800.4429388070353	323.0087190073424	145.3970117862286	-1018.1320741648702	0.0 	0.0
1010	-21809.333408560233	629.9670380101335	1409.6932299120306	540.1499327343798	1485.580040964228	-5350.670168661721	-2447.9624129901727	-19754.79695419573	-1449.0092715997466	0.1710945612811601	2876.8523710545196	800.2071998469045	322.7390077926443	145.4965759394463	-1017.7510919284359	0.0 	0.0
1020	-21724.040827814875	664.0875398569361	1428.918019763424	554.749726091596	1486.771423061765	-5350.4723166891545	-2441.2046694142587	-19742.911919713184	-1446.6328877804822	0.09000997127767009	2872.8496224225087	799.1072265608972	322.4730857649986	145.5493544093318	-1017.4150421205289	0.0 	0.0
1030	-21728.643311841424	644.1977655962025	1432.8506056416952	557.0454433599522	1488.205397900534	-5354.96504043398	-2439.443757741551	-19728.155456951237	-1444.3184673793405	0.16726357821947244	2868.235836726786	796.8289959083165	322.25285211309927	145.54396557831433	-1017.0887157384376	0.0 	0.0
1040	-21743.24861656052	630.1630306848508	1422.011697922955	560.6064581806188	1489.8385265184947	-5359.014231287	-2440.279534276356	-19712.75841127014	-1442.2848621431615	0.39317723575522096	2863.060815750261	794.1972173721615	322.0763804166246	145.49287212083615	-1016.7517537864203	0.0 	0.0
1050	-21706.72430500905	671.60404818387	1406.2481711072885	562.6845179638169	1491.1638348563918	-5359.503014320769	-2441.1000652583034	-19698.511396234622	-1440.2563800680557	0.5065175997833413	2857.2617005928664	792.2838428750539	321.91870623579325	145.40916394803222	-1016.4339524902074	0.0 	0.0
1060	-21733.62264732956	655.5454052869956	1397.30580577744	549.9447071114193	1492.3823801655692	-5355.543883909931	-2441.8687936487026	-19686.996284169603	-1438.0327908157892	0.4207812836168864	2851.0288247298417	791.2391424225667	321.75397410809137	145.30785870352665	-1016.109774374608	0.0 	0.0
1070	-21779.09695882538	620.285616457791	1393.3052026549046	531.2265618048432	1493.1554079549771	-5348.366984458003	-2439.8666344728367	-19680.275932252818	-1435.4902553997804	0.5527941333671643	2844.515174306725	790.8975878909195	321.58876034391386	145.19121023484612	-1015.8154680242258	0.0 	0.0
1080	-21704.813911961814	674.7732723343245	1398.2215228468351	532.7357785500484	1493.3004934283686	-5340.1841015475675	-2433.8254180334357	-19677.455370661635	-1432.7045305629385	0.8873428392979109	2837.9714864737666	790.4655454480821	321.44231007974633	145.09220325640726	-1015.5344464131032	0.0 	0.0
